qid	query_text	locale	expected_route_kind	expected_target	expected_l0	expected_l1	intent	notes
Q.FASH.0247	пальто женское хлопок купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0248	блузка серый 44 б/у	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0249	блузка красный XL купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0250	пижама женская лен недорого	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0251	пижама женская кожа купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0252	юбка зелёный XS купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0253	леггинсы красный 50	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0254	комбинезон женский черный купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0255	куртка женская зимняя белый в моём городе	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0256	женская одежда Adidas в моём городе	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0257	пальто женское текстиль купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0258	куртка женская зимняя черный купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0259	пижама женская хлопок купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0260	блузка красный 50 недорого	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0262	женская одежда Nike купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	
Q.FASH.0263	женская одежда купить	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	browse	category browse
Q.FASH.0264	женская одежда рядом	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	browse	category browse
Q.FASH.0265	apple watch series 9	ru-RU	canonical	TECH.SMART_HOME	TECH	TECH.SMART_HOME	product	wearables -> tech
Q.FASH.0266	смарт часы для спорта	ru-RU	canonical	TECH.SMART_HOME	TECH	TECH.SMART_HOME	product	wearables -> tech
Q.FASH.0267	парфюм женский	ru-RU	canonical	BEAUTY.FRAGRANCE	BEAUTY	BEAUTY.FRAGRANCE	product	perfume -> beauty
Q.FASH.0268	духи tom ford	ru-RU	canonical	BEAUTY.FRAGRANCE	BEAUTY	BEAUTY.FRAGRANCE	product	perfume -> beauty
Q.FASH.0269	коляска 2в1	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	product	stroller -> kids gear
Q.FASH.0270	автокресло 9-36	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	product	car seat -> kids gear
Q.FASH.0271	подгузники 4 размер	ru-RU	canonical	KIDS.BABY_GEAR	KIDS	KIDS.BABY_GEAR	product	diapers -> kids gear
Q.FASH.0272	игрушки lego	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	toys -> kids
Q.FASH.0273	велосипед горный	ru-RU	canonical	SPORT.BIKES_SCOOTERS	SPORT	SPORT.BIKES_SCOOTERS	product	bike -> sport
Q.FASH.0274	гантели разборные	ru-RU	canonical	SPORT.FITNESS	SPORT	SPORT.FITNESS	product	fitness gear -> sport
Q.FASH.0275	палатка туристическая	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	outdoor -> sport
Q.FASH.0276	швейная машинка	ru-RU	canonical	TECH.SMART_HOME	TECH	TECH.SMART_HOME	product	placeholder: devices -> tech? (better tech.smart_home)
Q.FASH.0277	выкройка платья	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	content intent (blocked)
Q.FASH.0278	схема вязания шарфа	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	content intent (blocked)
Q.FASH.0279	перчатки хозяйственные для уборки	ru-RU	canonical	HOME.CLEANING	HOME	HOME.CLEANING	product	household gloves -> home cleaning
Q.FASH.COMMON.0280	мужская черная футболка nike	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0281	джинсы прямые мужские w32	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0282	пуховик мужской зимний	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0283	женское платье миди	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0284	женская блузка белая	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0285	детская куртка зимняя	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0286	школьная форма для мальчика	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	product	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0287	кроссовки nike	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	negative_apparel_guard	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0288	сумка кожаная	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	negative_apparel_guard	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0289	ремень мужской	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_apparel_guard	FASH.APPAREL_COMMON guard
Q.FASH.COMMON.0290	шапка шерстяная	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_apparel_guard	FASH.APPAREL_COMMON guard
Q.FASH.MEN.0291	мужская футболка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0292	мужские джинсы	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0293	рубашка мужская белая	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0294	мужское худи xl	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0295	мужской свитер шерсть	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0296	мужской пуховик зимний	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0297	куртка мужская кожаная	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0298	мужские брюки классические	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0299	мужские шорты	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0300	костюм мужской двойка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0301	мужской пиджак	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0302	спортивный костюм мужской	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0303	мужские носки	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0304	трусы мужские боксеры	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0305	мужское термобелье	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0306	мужская ветровка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0307	мужская парка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0308	мужской бомбер	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0309	мужская джинсовка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0310	мужской кардиган	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0311	мужская водолазка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0312	мужское поло	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0313	лонгслив мужской	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0314	карго мужские	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0315	чиносы мужские	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0316	жилет мужской	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0317	мужская пижама	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0318	мужской халат	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0319	мужские плавки	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0320	форма мужская рабочая	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0321	мужская одежда	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0322	одежда для мужчин	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive	FASH.MEN child override v1.0
Q.FASH.MEN.0323	мужские кроссовки	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0324	мужские ботинки	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0325	мужские туфли	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0326	мужская сумка	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0327	мужской рюкзак	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0328	мужской ремень	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0329	мужские часы	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0330	мужская кепка	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0331	мужской кошелек	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	negative_guard	FASH.ACCESSORIES route-out guard v1.0: wallet belongs to FASH.BAGS
Q.FASH.MEN.0332	мужской парфюм	ru-RU	canonical	BEAUTY.FRAGRANCE	BEAUTY	BEAUTY.FRAGRANCE	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0333	мужской шампунь	ru-RU	canonical	BEAUTY.HAIRCARE	BEAUTY	BEAUTY.HAIRCARE	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0334	детская куртка	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0335	джинсы для мальчика	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0336	женское платье	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0337	женская блузка	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	negative_guard	FASH.MEN child override v1.0
Q.FASH.MEN.0338	мужская черная футболка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0339	мужская черная рубашка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0340	мужская черная худи размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0341	мужская черная куртка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0342	мужские черная джинсы размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0343	мужские черная брюки размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0344	мужская белая футболка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0345	мужская белая рубашка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0346	мужская белая худи размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0347	мужская белая куртка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0348	мужские белая джинсы размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0349	мужские белая брюки размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0350	мужская серая футболка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0351	мужская серая рубашка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0352	мужская серая худи размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0353	мужская серая куртка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0354	мужские серая джинсы размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0355	мужские серая брюки размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0356	мужская синяя футболка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0357	мужская синяя рубашка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0358	мужская синяя худи размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0359	мужская синяя куртка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0360	мужские синяя джинсы размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0361	мужские синяя брюки размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0362	мужская бежевая футболка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0363	мужская бежевая рубашка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0364	мужская бежевая худи размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0365	мужская бежевая куртка размер L	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0366	мужские бежевая джинсы размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0
Q.FASH.MEN.0367	мужские бежевая брюки размер 50	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	positive_variant	FASH.MEN child override v1.0

Q.FASH.WOMEN.0001	женская юбка	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0002	блузка женская белая	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0003	женский топ черный	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0004	женская футболка oversize	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0005	рубашка женская хлопок	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0006	женские джинсы mom	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0007	женские брюки широкие	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0008	леггинсы женские спортивные	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0009	женская куртка кожаная	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0010	пальто женское шерстяное	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0011	женский пуховик зимний	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0012	женский кардиган	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0013	свитер женский кашемир	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0014	худи женское xl	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0015	женский комбинезон	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0016	лонгслив женский	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0017	майка женская	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0018	женское поло	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0019	свитшот женский	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0020	женские шорты	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0021	брючный костюм женский	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0022	женский пиджак	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0023	спортивный костюм женский	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0024	женское белье комплект	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0025	бюстгальтер 75B	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0026	женские колготки 40 ден	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0027	женские носки комплект	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0028	жилет женский пуховый	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0029	женские чиносы	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0030	брюки карго женские	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0031	женский бомбер	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0032	джинсовка женская	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0033	женская ветровка	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0034	женская парка	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0035	женское термобелье	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0036	спортивный топ женский	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0037	тренировочные леггинсы женские	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0038	женский ромпер	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0039	водолазка женская	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0040	женский плащ	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0041	женская пижама	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0042	женский халат	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0043	женский купальник	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0044	женская форма медицинская	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0045	женские кроссовки nike	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0046	женская сумка кожаная	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0047	женский ремень кожаный	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0048	женские часы casio	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0049	женский парфюм dior	ru-RU	canonical	BEAUTY.FRAGRANCE	BEAUTY	BEAUTY.FRAGRANCE	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0050	помада красная	ru-RU	canonical	BEAUTY.MAKEUP	BEAUTY	BEAUTY.MAKEUP	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0051	детское платье 110	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0052	платье для девочки	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0053	мужская рубашка	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	negative_route_guard	FASH.WOMEN child override v1.0: must not finalize as FASH.WOMEN
Q.FASH.WOMEN.0054	женское платье черное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0055	женская блузка черное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0056	женская футболка черное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0057	женские джинсы черное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0058	женская юбка черное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0059	женское платье белое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0060	женская блузка белое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0061	женская футболка белое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0062	женские джинсы белое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0063	женская юбка белое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0064	женское платье синее размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
