qid	query_text	locale	expected_route_kind	expected_target	expected_l0	expected_l1	intent	notes
Q.SPORT.0206	монеты коллекционные с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0207	монеты коллекционные	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0208	краски акриловые Revell	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0209	набор для сборки модели Winsor&Newton	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0210	монеты коллекционные	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0211	сборная модель самолета	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0212	краски акриловые Gibson с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0213	кисти для рисования Casio рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0214	радиоуправляемая модель	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0215	гитара Winsor&Newton с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0216	синтезатор Revell в наличии	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0217	сборная модель самолета	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0218	монеты коллекционные с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0219	гитара Faber-Castell	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0220	радиоуправляемая модель рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0221	радиоуправляемая модель	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0222	кисти для рисования Winsor&Newton в наличии	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0223	мольберт в наличии	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0224	набор для сборки модели Faber-Castell в наличии	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0225	краски акриловые Tamiya	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0226	синтезатор Casio рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0227	радиоуправляемая модель б/у	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0228	сборная модель самолета с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0229	краски акриловые Faber-Castell с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0230	кисти для рисования Casio б/у	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0231	кисти для рисования Gibson	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0232	алмазная мозаика с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0233	синтезатор Lego	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0234	сборная модель самолета	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0235	гитара Faber-Castell	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0236	мольберт в наличии	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0237	краски акриловые Winsor&Newton купить	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0238	мольберт с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0239	синтезатор Casio с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0240	радиоуправляемая модель	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0241	мольберт	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0242	краски акриловые Faber-Castell рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0243	алмазная мозаика	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0244	набор для сборки модели Casio б/у	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0245	монеты коллекционные рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0246	монеты коллекционные с доставкой	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	product	
Q.SPORT.0247	хобби и творчество купить	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	browse	category browse
Q.SPORT.0248	хобби и творчество рядом	ru-RU	canonical	SPORT.HOBBY	SPORT	SPORT.HOBBY	browse	category browse
Q.SPORT.0249	трекинговые палки	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0250	каремат в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0251	термос Coleman с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0252	котелок туристический	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0253	каремат купить	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0254	палатка Tramp	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0255	термос Primus	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0256	рюкзак туристический Tatonka с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0257	каремат с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0258	трекинговые палки	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0259	спальник Naturehike	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0260	палатка Naturehike	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0261	котелок туристический с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0262	рюкзак туристический Naturehike рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0263	термос Tramp б/у	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0264	спальник Primus в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0265	фонарь кемпинговый	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0266	котелок туристический в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0267	горелка туристическая Kovea б/у	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0268	спальник Coleman	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0269	термос Quechua с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0270	трекинговые палки в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0271	рюкзак туристический Tramp в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0272	палатка Naturehike с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0273	палатка Tatonka	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0274	горелка туристическая Primus купить	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0275	рюкзак туристический Kovea	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0276	горелка туристическая Quechua	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0277	газовый баллон	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0278	термос Tatonka б/у	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0279	фонарь кемпинговый	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0280	рюкзак туристический Quechua	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0281	каремат с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0282	спальник Primus	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0283	спальник Quechua купить	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0284	рюкзак туристический Naturehike	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0285	рюкзак туристический Kovea	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0286	рюкзак туристический Naturehike недорого	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0287	каремат рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0288	спальник Kovea рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0289	рюкзак туристический Quechua недорого	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0290	фонарь кемпинговый в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0291	трекинговые палки рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0292	термос Tatonka с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0293	палатка Primus	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0294	рюкзак туристический Primus	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0295	термос Primus в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0296	котелок туристический в наличии	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0297	котелок туристический	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0298	газовый баллон б/у	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0299	газовый баллон рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0300	спальник Tramp рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0301	трекинговые палки	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0302	трекинговые палки	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0303	палатка Coleman	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0304	котелок туристический недорого	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0305	котелок туристический	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0306	газовый баллон с доставкой	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0307	термос Naturehike рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0308	спальник Naturehike рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	
Q.SPORT.0309	туризм и кемпинг купить	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	browse	category browse
Q.SPORT.0310	туризм и кемпинг рядом	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	browse	category browse
Q.SPORT.0311	витамин d3	ru-RU	canonical	BEAUTY.HEALTH	BEAUTY	BEAUTY.HEALTH	product	supplements -> beauty.health
Q.SPORT.0312	омега 3 капсулы	ru-RU	canonical	BEAUTY.HEALTH	BEAUTY	BEAUTY.HEALTH	product	supplements -> beauty.health
Q.SPORT.0313	набор инструментов	ru-RU	canonical	HOME.REPAIR_TOOLS	HOME	HOME.REPAIR_TOOLS	product	tools -> home.repair_tools
Q.SPORT.0314	ремкомплект для велосипеда	ru-RU	canonical	HOME.REPAIR_TOOLS	HOME	HOME.REPAIR_TOOLS	product	tools -> home.repair_tools
Q.SPORT.0315	как накачать пресс	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	workout program content
Q.SPORT.0316	программа тренировок скачать	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	content
Q.SPORT.0317	костюм спортивный мужской	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	no sportswear leaf in taxonomy slice
Q.SPORT.0318	ботинки треккинговые	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	no apparel leaf here
