qid	query_text	locale	expected_route_kind	expected_target	expected_l0	expected_l1	intent	notes
Q.AUTO.0202	компрессор автомобильный Matrix 12V оригинал	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0203	obd2 сканер с доставкой	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0204	компрессор автомобильный Kraft 12V рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0205	obd2 сканер рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0206	домкрат подкатной	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0207	набор инструментов Matrix	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0208	провода прикуривания недорого	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0209	адаптер elm327	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0210	мойка высокого давления	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0211	obd2 сканер	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0212	obd2 сканер б/у	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0213	мойка высокого давления	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0214	ящик для инструментов оригинал	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0215	obd2 сканер	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0216	obd2 сканер рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0217	ящик для инструментов	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0218	провода прикуривания оригинал	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0219	obd2 сканер рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0220	obd2 сканер оригинал	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0221	домкрат подкатной рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0222	obd2 сканер рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0223	адаптер elm327	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0224	домкрат подкатной с доставкой	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0225	компрессор автомобильный Berkut 12V с доставкой	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0226	набор инструментов Airline	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0227	домкрат подкатной б/у	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0228	адаптер elm327	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0229	obd2 сканер	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0230	компрессор автомобильный Bosch 12V недорого	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0231	адаптер elm327 б/у	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0232	obd2 сканер купить	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0233	адаптер elm327	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0234	мойка высокого давления б/у	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0235	компрессор автомобильный Matrix 12V с доставкой	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0236	ящик для инструментов	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0237	мойка высокого давления рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0238	компрессор автомобильный Berkut 12V	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0239	obd2 сканер	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0240	мойка высокого давления	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0241	ящик для инструментов	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0242	мойка высокого давления	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0243	компрессор автомобильный Airline 12V	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0244	жгуты для ремонта шин	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0245	набор инструментов Airline б/у	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0246	мойка высокого давления	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	product	
Q.AUTO.0247	гараж и инструменты купить	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	browse	category browse
Q.AUTO.0248	гараж и инструменты рядом	ru-RU	canonical	AUTO.TOOLS_GARAGE	AUTO	AUTO.TOOLS_GARAGE	browse	category browse
Q.AUTO.0249	детское автокресло isofix	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	product	child car seat -> kids
Q.AUTO.0250	коляска прогулочная	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	product	stroller -> kids
Q.AUTO.0251	кроватка детская	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	nursery furniture -> kids
Q.AUTO.0252	дрель bosch	ru-RU	canonical	HOME.REPAIR_TOOLS	HOME	HOME.REPAIR_TOOLS	product	home tools
Q.AUTO.0253	шуруповерт	ru-RU	canonical	HOME.REPAIR_TOOLS	HOME	HOME.REPAIR_TOOLS	product	home tools
Q.AUTO.0254	зарядка usb c	ru-RU	canonical	TECH.PHONES	TECH	TECH.PHONES	product	phone accessory
Q.AUTO.0255	как заменить масло	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	how-to content
Q.AUTO.0256	каталог запчастей pdf	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	content/catalog
