qid	query_text	locale	expected_route_kind	expected_target	expected_l0	expected_l1	intent	notes
Q.KIDS.0189	блокиратор дверей недорого	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0190	блокиратор дверей б/у	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0191	кроватка трансформер недорого	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0192	ворота безопасности б/у	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0193	стульчик для кормления доставка	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0194	детская кроватка б/у	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0195	пеленальный столик купить	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0196	видеоняня доставка	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0197	видеоняня	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0198	детская кроватка	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0199	комод пеленальный недорого	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0200	пеленальный столик недорого	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	product	
Q.KIDS.0201	сортер недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0202	машинка Chicco	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0203	пазл 100 деталей доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0204	железная дорога игрушка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0205	кукла Barbie купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0206	настольная игра	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0207	пирамидка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0208	пазл 100 деталей б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0209	железная дорога игрушка б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0210	машинка Dr. Brown's	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0211	детский коврик пазл купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0212	развивающая игрушка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0213	конструктор магнитный купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0214	кукла Duplo доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0215	мягкая игрушка недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0216	машинка Lego купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0217	сортер доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0218	железная дорога игрушка купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0219	мягкая игрушка недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0220	набор для творчества недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0221	пазл 100 деталей купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0222	набор для творчества недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0223	конструктор магнитный недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0224	детский коврик пазл купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0225	набор для творчества	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0226	детский коврик пазл купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0227	развивающая игрушка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0228	пирамидка б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0229	железная дорога игрушка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0230	пирамидка недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0231	набор для творчества недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0232	машинка Chicco доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0233	набор для творчества купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0234	мягкая игрушка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0235	кукла Britax Römer купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0236	пирамидка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0237	железная дорога игрушка б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0238	конструктор магнитный доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0239	машинка Pampers недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0240	развивающая игрушка б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0241	пирамидка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0242	детский коврик пазл купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0243	lego Hot Wheels б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0244	мягкая игрушка купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0245	кукла Lego купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0246	конструктор магнитный доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0247	пирамидка недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0248	развивающая игрушка купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0249	железная дорога игрушка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0250	настольная игра б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0251	сортер доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0252	детский коврик пазл доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0253	конструктор магнитный б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0254	конструктор магнитный б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0255	мягкая игрушка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0256	настольная игра купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0257	детский коврик пазл купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0258	машинка Hot Wheels	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0259	машинка Philips Avent доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0260	машинка Merries купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0261	машинка Barbie б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0262	мягкая игрушка б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0263	кукла Duplo б/у	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0264	пирамидка купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0265	развивающая игрушка купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0266	кукла Dr. Brown's купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0267	кукла Inglesina купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0268	машинка Philips Avent недорого	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0269	сортер	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0270	развивающая игрушка доставка	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	product	
Q.KIDS.0271	товары для ухода за малышами купить	ru-RU	canonical	KIDS.BABY_GEAR	KIDS	KIDS.BABY_GEAR	browse	category browse
Q.KIDS.0272	товары для ухода за малышами рядом	ru-RU	canonical	KIDS.BABY_GEAR	KIDS	KIDS.BABY_GEAR	browse	category browse
Q.KIDS.0273	детская мебель и безопасность купить	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	browse	category browse
Q.KIDS.0274	детская мебель и безопасность рядом	ru-RU	canonical	KIDS.NURSERY_FURNITURE	KIDS	KIDS.NURSERY_FURNITURE	browse	category browse
Q.KIDS.0275	коляски и автокресла купить	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	browse	category browse
Q.KIDS.0276	коляски и автокресла рядом	ru-RU	canonical	KIDS.STROLLERS_CARSEATS	KIDS	KIDS.STROLLERS_CARSEATS	browse	category browse
Q.KIDS.0277	игрушки и игры купить	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	browse	category browse
Q.KIDS.0278	игрушки и игры рядом	ru-RU	canonical	KIDS.TOYS_GAMES	KIDS	KIDS.TOYS_GAMES	browse	category browse
Q.KIDS.0279	детская одежда куртка	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	product	kids clothing -> fash
Q.KIDS.0280	школьная форма	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	product	kids clothing -> fash
Q.KIDS.0281	детская обувь кроссовки	ru-RU	canonical	FASH.KIDS	FASH	FASH.KIDS	product	kids shoes -> fash kids
Q.KIDS.0282	игра скачать бесплатно	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	noise
Q.KIDS.0283	обои на телефон	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	noise
Q.KIDS.0284	смартфон для ребенка	ru-RU	canonical	TECH.PHONES	TECH	TECH.PHONES	product	phone -> tech
Q.KIDS.0285	корм для котят	ru-RU	canonical	HOME	HOME	HOME	product	not kids; should fall back to HOME/unknown
Q.KIDS.0286	книги для детей сказки	ru-RU	blocked	BLOCKED	BLOCKED	BLOCKED	noise	content/books not in current taxonomy
